user_id,employee_name,department,tool,license_type,monthly_cost_inr,logins_last_30d,active_days_last_30d,last_login_date,assigned_date,truly_unused,has_ever_logged_in,days_since_last_login,usage_category,annual_cost_inr,is_recommendation_candidate
u-01248,Employee 1248,Operations,Slack,Premium,1120,61,12,2026-05-21,2024-11-25,0,True,1,active,13440,False
u-01249,Employee 1249,Operations,HubSpot,Standard,4500,74,20,2026-05-21,2024-01-13,0,True,1,active,54000,False
u-01249,Employee 1249,Operations,Zoom,Standard,1200,70,28,2026-05-20,2025-07-16,0,True,2,active,14400,False
u-01250,Employee 1250,Finance,Zoom,Standard,1200,65,12,2026-05-20,2025-02-14,0,True,2,active,14400,False
u-01251,Employee 1251,Design,Salesforce,Standard,12000,1,1,2026-05-05,2025-03-22,1,True,17,low,144000,True
u-01252,Employee 1252,Finance,Jira,Standard,1500,0,0,,2025-12-06,1,False,999,unused,18000,True
u-01253,Employee 1253,Marketing,Jira,Premium,2400,80,21,2026-05-20,2024-12-08,0,True,2,active,28800,False
u-01253,Employee 1253,Marketing,Notion,Standard,900,98,23,2026-05-21,2026-03-26,0,True,1,active,10800,False
u-01253,Employee 1253,Marketing,Salesforce,Premium,19200,110,12,2026-05-19,2024-02-08,0,True,3,active,230400,False
u-01254,Employee 1254,Marketing,Slack,Premium,1120,29,15,2026-05-21,2025-03-05,0,True,1,active,13440,False
u-01254,Employee 1254,Marketing,Zoom,Enterprise,2880,110,27,2026-05-19,2026-03-26,0,True,3,active,34560,False
u-01254,Employee 1254,Marketing,Notion,Standard,900,46,25,2026-05-21,2024-02-16,0,True,1,active,10800,False
u-01255,Employee 1255,Sales,Figma,Enterprise,3120,64,28,2026-05-19,2026-03-26,0,True,3,active,37440,False
u-01255,Employee 1255,Sales,Notion,Standard,900,91,13,2026-05-20,2025-05-18,0,True,2,active,10800,False
u-01255,Employee 1255,Sales,Zoom,Standard,1200,92,25,2026-05-22,2023-12-24,0,True,0,active,14400,False
u-01256,Employee 1256,Sales,Salesforce,Enterprise,28800,0,0,,2024-12-03,0,False,999,unused,345600,True
u-01256,Employee 1256,Sales,Notion,Premium,1440,18,17,2026-05-22,2024-12-30,0,True,0,active,17280,False
u-01257,Employee 1257,Engineering,Salesforce,Premium,19200,17,13,2026-05-22,2024-06-23,0,True,0,active,230400,False
u-01257,Employee 1257,Engineering,HubSpot,Standard,4500,5,3,2026-05-19,2026-02-01,1,True,3,active,54000,False
u-01258,Employee 1258,Engineering,Figma,Premium,2080,0,1,,2025-04-29,0,False,999,unused,24960,True
u-01258,Employee 1258,Engineering,Jira,Standard,1500,2,0,2026-04-08,2024-01-06,0,True,44,low,18000,True
u-01258,Employee 1258,Engineering,HubSpot,Premium,7200,70,14,2026-05-20,2024-08-20,0,True,2,active,86400,False
u-01258,Employee 1258,Engineering,Salesforce,Standard,12000,92,23,2026-05-22,2023-12-08,0,True,0,active,144000,False
u-01259,Employee 1259,HR,HubSpot,Premium,7200,29,23,2026-05-21,2025-10-19,0,True,1,active,86400,False
u-01259,Employee 1259,HR,Notion,Premium,1440,54,21,2026-05-21,2023-12-22,0,True,1,active,17280,False
u-01259,Employee 1259,HR,Slack,Standard,700,23,13,2026-05-21,2024-06-19,0,True,1,active,8400,False
u-01260,Employee 1260,Finance,Salesforce,Premium,19200,1,1,2026-05-08,2024-01-12,1,True,14,low,230400,True
u-01260,Employee 1260,Finance,Zoom,Enterprise,2880,53,20,2026-05-21,2025-03-29,0,True,1,active,34560,False
u-01260,Employee 1260,Finance,Jira,Enterprise,3600,0,1,,2024-12-03,0,False,999,unused,43200,True
u-01261,Employee 1261,Engineering,GitHub,Premium,2880,37,25,2026-05-21,2024-01-11,0,True,1,active,34560,False
u-01261,Employee 1261,Engineering,HubSpot,Premium,7200,3,1,2026-03-30,2025-11-17,0,True,53,low,86400,True
u-01262,Employee 1262,Marketing,Figma,Enterprise,3120,60,10,2026-05-19,2025-08-19,0,True,3,active,37440,False
u-01263,Employee 1263,Engineering,Slack,Enterprise,1680,83,22,2026-05-22,2025-08-25,0,True,0,active,20160,False
u-01263,Employee 1263,Engineering,Zoom,Premium,1920,2,0,2026-04-19,2025-06-15,0,True,33,low,23040,True
u-01263,Employee 1263,Engineering,Salesforce,Standard,12000,1,1,2026-04-23,2025-03-30,1,True,29,low,144000,True
u-01264,Employee 1264,Engineering,HubSpot,Enterprise,10800,2,0,2026-05-05,2025-05-12,1,True,17,low,129600,True
u-01264,Employee 1264,Engineering,Slack,Enterprise,1680,37,12,2026-05-22,2026-01-12,0,True,0,active,20160,False
u-01265,Employee 1265,Finance,GitHub,Standard,1800,78,21,2026-05-21,2025-05-11,0,True,1,active,21600,False
u-01266,Employee 1266,Finance,Notion,Standard,900,86,20,2026-05-21,2024-01-16,0,True,1,active,10800,False
u-01266,Employee 1266,Finance,HubSpot,Premium,7200,2,0,2026-04-29,2024-02-13,1,True,23,low,86400,True
u-01267,Employee 1267,Design,GitHub,Premium,2880,3,4,2026-05-09,2024-09-09,1,True,13,active,34560,False
u-01267,Employee 1267,Design,Slack,Standard,700,45,19,2026-05-22,2026-04-17,0,True,0,active,8400,False
u-01267,Employee 1267,Design,Salesforce,Enterprise,28800,91,15,2026-05-21,2024-09-30,0,True,1,active,345600,False
u-01268,Employee 1268,Legal,Jira,Standard,1500,25,27,2026-05-22,2025-04-11,0,True,0,active,18000,False
u-01268,Employee 1268,Legal,Notion,Standard,900,31,16,2026-05-20,2024-05-15,0,True,2,active,10800,False
u-01269,Employee 1269,Legal,Notion,Standard,900,66,18,2026-05-22,2025-04-28,0,True,0,active,10800,False
u-01269,Employee 1269,Legal,Slack,Standard,700,53,11,2026-05-19,2024-11-03,0,True,3,active,8400,False
u-01269,Employee 1269,Legal,Salesforce,Premium,19200,1,0,2026-04-30,2025-07-18,1,True,22,low,230400,True
u-01270,Employee 1270,Sales,Slack,Standard,700,102,13,2026-05-21,2025-03-05,0,True,1,active,8400,False
u-01270,Employee 1270,Sales,Salesforce,Standard,12000,111,19,2026-05-20,2026-03-12,0,True,2,active,144000,False
u-01271,Employee 1271,Legal,Zoom,Standard,1200,106,10,2026-05-20,2025-10-30,0,True,2,active,14400,False
u-01271,Employee 1271,Legal,Salesforce,Standard,12000,36,28,2026-05-20,2024-01-28,0,True,2,active,144000,False
u-01272,Employee 1272,Engineering,Slack,Premium,1120,47,12,2026-05-20,2024-12-14,0,True,2,active,13440,False
u-01272,Employee 1272,Engineering,Zoom,Standard,1200,64,20,2026-05-21,2024-10-31,0,True,1,active,14400,False
u-01273,Employee 1273,Finance,HubSpot,Enterprise,10800,74,28,2026-05-21,2025-07-19,0,True,1,active,129600,False
u-01273,Employee 1273,Finance,Zoom,Standard,1200,107,27,2026-05-21,2025-04-17,0,True,1,active,14400,False
u-01274,Employee 1274,HR,HubSpot,Standard,4500,83,15,2026-05-22,2026-04-10,0,True,0,active,54000,False
u-01274,Employee 1274,HR,Salesforce,Premium,19200,21,24,2026-05-19,2025-08-27,0,True,3,active,230400,False
u-01274,Employee 1274,HR,Figma,Enterprise,3120,2,0,2026-03-24,2025-03-29,0,True,59,low,37440,True
u-01275,Employee 1275,Marketing,Salesforce,Enterprise,28800,90,14,2026-05-22,2024-05-11,0,True,0,active,345600,False
u-01275,Employee 1275,Marketing,Figma,Standard,1300,47,14,2026-05-22,2024-01-30,0,True,0,active,15600,False
u-01275,Employee 1275,Marketing,Zoom,Standard,1200,89,10,2026-05-20,2025-07-15,0,True,2,active,14400,False
u-01276,Employee 1276,Operations,Notion,Enterprise,2160,60,13,2026-05-19,2025-03-22,0,True,3,active,25920,False
u-01276,Employee 1276,Operations,Jira,Standard,1500,102,16,2026-05-20,2024-06-28,0,True,2,active,18000,False
u-01277,Employee 1277,Engineering,Slack,Premium,1120,45,18,2026-05-22,2026-03-28,0,True,0,active,13440,False
u-01277,Employee 1277,Engineering,Figma,Premium,2080,2,1,2026-04-27,2025-05-25,0,True,25,low,24960,True
u-01278,Employee 1278,Sales,Salesforce,Standard,12000,72,28,2026-05-20,2025-10-06,0,True,2,active,144000,False
u-01278,Employee 1278,Sales,Figma,Premium,2080,38,25,2026-05-22,2024-08-13,0,True,0,active,24960,False
u-01279,Employee 1279,Marketing,Zoom,Standard,1200,24,25,2026-05-22,2025-11-19,0,True,0,active,14400,False
u-01279,Employee 1279,Marketing,HubSpot,Enterprise,10800,76,21,2026-05-20,2024-05-11,0,True,2,active,129600,False
u-01280,Employee 1280,Operations,HubSpot,Standard,4500,0,0,,2024-04-16,1,False,999,unused,54000,True
u-01280,Employee 1280,Operations,GitHub,Standard,1800,4,3,2026-05-20,2024-12-11,1,True,2,active,21600,False
u-01280,Employee 1280,Operations,Zoom,Premium,1920,103,16,2026-05-20,2026-02-03,0,True,2,active,23040,False
u-01280,Employee 1280,Operations,Salesforce,Standard,12000,105,18,2026-05-22,2025-07-14,0,True,0,active,144000,False
u-01281,Employee 1281,Operations,Notion,Premium,1440,67,23,2026-05-22,2025-06-07,0,True,0,active,17280,False
u-01281,Employee 1281,Operations,Slack,Standard,700,2,0,2026-04-29,2024-08-09,1,True,23,low,8400,True
u-01281,Employee 1281,Operations,Salesforce,Standard,12000,88,29,2026-05-21,2024-01-30,0,True,1,active,144000,False
u-01281,Employee 1281,Operations,Jira,Enterprise,3600,46,13,2026-05-22,2024-01-31,0,True,0,active,43200,False
u-01282,Employee 1282,Design,HubSpot,Standard,4500,1,0,2026-04-30,2024-03-31,1,True,22,low,54000,True
u-01283,Employee 1283,HR,Figma,Premium,2080,0,0,,2025-06-08,1,False,999,unused,24960,True
u-01284,Employee 1284,Legal,Figma,Premium,2080,2,1,2026-05-11,2025-06-28,1,True,11,low,24960,True
u-01284,Employee 1284,Legal,Notion,Standard,900,21,13,2026-05-21,2024-04-29,0,True,1,active,10800,False
u-01285,Employee 1285,Marketing,Slack,Premium,1120,26,21,2026-05-19,2024-12-03,0,True,3,active,13440,False
u-01285,Employee 1285,Marketing,HubSpot,Standard,4500,66,15,2026-05-20,2025-08-11,0,True,2,active,54000,False
u-01285,Employee 1285,Marketing,Notion,Premium,1440,2,0,2026-04-24,2024-12-18,0,True,28,low,17280,True
u-01286,Employee 1286,Sales,Zoom,Standard,1200,67,11,2026-05-22,2024-09-01,0,True,0,active,14400,False
u-01286,Employee 1286,Sales,Salesforce,Standard,12000,3,1,2026-03-29,2024-11-18,0,True,54,low,144000,True
u-01287,Employee 1287,Design,HubSpot,Premium,7200,44,28,2026-05-21,2026-02-19,0,True,1,active,86400,False
u-01287,Employee 1287,Design,Figma,Standard,1300,36,11,2026-05-21,2024-10-18,0,True,1,active,15600,False
u-01287,Employee 1287,Design,GitHub,Standard,1800,0,0,,2025-01-10,1,False,999,unused,21600,True
u-01288,Employee 1288,Legal,Zoom,Premium,1920,95,20,2026-05-22,2024-04-22,0,True,0,active,23040,False
u-01289,Employee 1289,Design,Notion,Enterprise,2160,16,23,2026-05-21,2024-04-10,0,True,1,active,25920,False
u-01289,Employee 1289,Design,GitHub,Enterprise,4320,17,12,2026-05-19,2024-04-20,0,True,3,active,51840,False
u-01290,Employee 1290,Sales,Zoom,Standard,1200,72,14,2026-05-20,2024-01-02,0,True,2,active,14400,False
u-01291,Employee 1291,Legal,HubSpot,Premium,7200,0,0,,2023-12-08,1,False,999,unused,86400,True
u-01291,Employee 1291,Legal,Salesforce,Enterprise,28800,1,0,2026-05-10,2024-10-16,1,True,12,low,345600,True
u-01291,Employee 1291,Legal,Jira,Premium,2400,31,11,2026-05-21,2025-03-27,0,True,1,active,28800,False
u-01292,Employee 1292,Legal,Salesforce,Premium,19200,1,0,2026-05-12,2025-06-02,1,True,10,low,230400,True
u-01292,Employee 1292,Legal,HubSpot,Standard,4500,1,0,2026-05-01,2024-02-22,0,True,21,low,54000,True
u-01293,Employee 1293,HR,Notion,Standard,900,53,15,2026-05-22,2024-03-12,0,True,0,active,10800,False
u-01294,Employee 1294,Sales,Jira,Premium,2400,103,20,2026-05-21,2024-07-28,0,True,1,active,28800,False
u-01295,Employee 1295,Operations,Slack,Standard,700,80,19,2026-05-19,2025-09-05,0,True,3,active,8400,False
u-01295,Employee 1295,Operations,Jira,Standard,1500,105,22,2026-05-22,2025-02-21,0,True,0,active,18000,False
u-01296,Employee 1296,Finance,HubSpot,Standard,4500,101,28,2026-05-19,2024-01-16,0,True,3,active,54000,False
u-01296,Employee 1296,Finance,Zoom,Standard,1200,53,20,2026-05-22,2024-04-13,0,True,0,active,14400,False
u-01296,Employee 1296,Finance,Notion,Standard,900,74,10,2026-05-19,2024-02-06,0,True,3,active,10800,False
u-01297,Employee 1297,Design,Zoom,Premium,1920,27,29,2026-05-21,2026-01-13,0,True,1,active,23040,False
u-01297,Employee 1297,Design,Figma,Standard,1300,24,24,2026-05-20,2024-01-29,0,True,2,active,15600,False
u-01298,Employee 1298,Sales,Salesforce,Standard,12000,77,17,2026-05-21,2025-07-18,0,True,1,active,144000,False
u-01298,Employee 1298,Sales,Notion,Standard,900,0,0,,2024-01-10,1,False,999,unused,10800,True
u-01299,Employee 1299,Marketing,HubSpot,Standard,4500,97,23,2026-05-21,2025-05-30,0,True,1,active,54000,False
u-01299,Employee 1299,Marketing,Figma,Premium,2080,74,24,2026-05-19,2025-09-26,0,True,3,active,24960,False
u-01300,Employee 1300,Legal,Zoom,Premium,1920,116,24,2026-05-21,2025-10-22,0,True,1,active,23040,False
u-01301,Employee 1301,Engineering,HubSpot,Premium,7200,0,0,,2025-02-17,1,False,999,unused,86400,True
u-01301,Employee 1301,Engineering,Zoom,Standard,1200,61,15,2026-05-21,2025-10-04,0,True,1,active,14400,False
u-01302,Employee 1302,Finance,Notion,Standard,900,1,0,2026-04-28,2024-11-19,1,True,24,low,10800,True
u-01302,Employee 1302,Finance,Zoom,Standard,1200,0,1,,2024-07-26,0,False,999,unused,14400,True
u-01303,Employee 1303,Sales,Jira,Standard,1500,2,0,2026-04-23,2025-02-13,1,True,29,low,18000,True
u-01304,Employee 1304,Design,Figma,Enterprise,3120,56,25,2026-05-21,2025-09-17,0,True,1,active,37440,False
u-01304,Employee 1304,Design,HubSpot,Premium,7200,6,3,2026-05-08,2024-05-25,1,True,14,active,86400,False
u-01305,Employee 1305,Finance,Slack,Premium,1120,42,10,2026-05-20,2025-04-27,0,True,2,active,13440,False
u-01305,Employee 1305,Finance,Jira,Standard,1500,57,23,2026-05-20,2025-08-27,0,True,2,active,18000,False
u-01306,Employee 1306,Legal,HubSpot,Standard,4500,40,22,2026-05-19,2024-05-17,0,True,3,active,54000,False
u-01306,Employee 1306,Legal,Salesforce,Premium,19200,4,2,2026-05-15,2025-05-15,1,True,7,low,230400,True
u-01306,Employee 1306,Legal,Jira,Standard,1500,6,2,2026-05-19,2025-06-16,1,True,3,low,18000,True
u-01306,Employee 1306,Legal,Notion,Enterprise,2160,2,1,2026-05-03,2025-02-07,1,True,19,low,25920,True
u-01307,Employee 1307,Operations,Slack,Standard,700,101,21,2026-05-19,2025-12-18,0,True,3,active,8400,False
u-01307,Employee 1307,Operations,Jira,Premium,2400,99,12,2026-05-21,2025-03-03,0,True,1,active,28800,False
u-01308,Employee 1308,Sales,Slack,Enterprise,1680,2,0,2026-04-27,2024-05-29,0,True,25,low,20160,True
u-01308,Employee 1308,Sales,Jira,Standard,1500,2,0,2026-05-05,2025-09-13,1,True,17,low,18000,True
u-01309,Employee 1309,Design,Salesforce,Premium,19200,37,28,2026-05-21,2025-10-23,0,True,1,active,230400,False
u-01310,Employee 1310,Sales,Slack,Standard,700,1,1,2026-03-27,2024-11-21,0,True,56,low,8400,True
u-01311,Employee 1311,HR,Jira,Standard,1500,29,11,2026-05-21,2025-12-28,0,True,1,active,18000,False
u-01311,Employee 1311,HR,Notion,Standard,900,31,16,2026-05-21,2026-02-09,0,True,1,active,10800,False
u-01311,Employee 1311,HR,Figma,Premium,2080,1,0,2026-04-07,2025-02-13,0,True,45,low,24960,True
u-01311,Employee 1311,HR,HubSpot,Enterprise,10800,97,27,2026-05-21,2025-05-22,0,True,1,active,129600,False
u-01312,Employee 1312,Operations,Notion,Standard,900,76,11,2026-05-22,2024-01-01,0,True,0,active,10800,False
u-01312,Employee 1312,Operations,Figma,Standard,1300,21,11,2026-05-19,2024-02-19,0,True,3,active,15600,False
u-01312,Employee 1312,Operations,Salesforce,Standard,12000,58,16,2026-05-19,2024-07-14,0,True,3,active,144000,False
u-01312,Employee 1312,Operations,Slack,Standard,700,54,15,2026-05-22,2024-11-20,0,True,0,active,8400,False
u-01313,Employee 1313,Legal,Notion,Premium,1440,89,17,2026-05-20,2024-06-05,0,True,2,active,17280,False
u-01313,Employee 1313,Legal,GitHub,Standard,1800,4,2,2026-05-19,2024-12-08,1,True,3,low,21600,True
u-01313,Employee 1313,Legal,Figma,Standard,1300,109,19,2026-05-19,2025-12-06,0,True,3,active,15600,False
u-01313,Employee 1313,Legal,HubSpot,Standard,4500,95,21,2026-05-19,2024-09-12,0,True,3,active,54000,False
u-01314,Employee 1314,Legal,Notion,Premium,1440,118,24,2026-05-19,2026-01-21,0,True,3,active,17280,False
u-01314,Employee 1314,Legal,HubSpot,Standard,4500,119,29,2026-05-19,2024-06-29,0,True,3,active,54000,False
u-01315,Employee 1315,Legal,Slack,Enterprise,1680,91,14,2026-05-22,2025-04-09,0,True,0,active,20160,False
u-01315,Employee 1315,Legal,Salesforce,Standard,12000,38,16,2026-05-21,2025-05-31,0,True,1,active,144000,False
u-01315,Employee 1315,Legal,Notion,Standard,900,23,13,2026-05-20,2024-02-04,0,True,2,active,10800,False
u-01316,Employee 1316,Finance,Salesforce,Premium,19200,68,12,2026-05-22,2025-12-08,0,True,0,active,230400,False
u-01317,Employee 1317,Operations,Notion,Enterprise,2160,15,21,2026-05-22,2025-10-04,0,True,0,active,25920,False
u-01318,Employee 1318,HR,Notion,Standard,900,25,13,2026-05-21,2024-11-17,0,True,1,active,10800,False
u-01318,Employee 1318,HR,HubSpot,Premium,7200,40,26,2026-05-19,2025-03-20,0,True,3,active,86400,False
u-01319,Employee 1319,Engineering,Salesforce,Standard,12000,7,2,2026-05-12,2024-11-07,1,True,10,low,144000,True
u-01319,Employee 1319,Engineering,Slack,Premium,1120,109,16,2026-05-22,2025-01-30,0,True,0,active,13440,False
u-01320,Employee 1320,Legal,Zoom,Standard,1200,0,0,,2024-10-16,1,False,999,unused,14400,True
u-01320,Employee 1320,Legal,Figma,Premium,2080,88,18,2026-05-19,2024-08-30,0,True,3,active,24960,False
u-01321,Employee 1321,Design,Slack,Standard,700,69,13,2026-05-20,2024-11-28,0,True,2,active,8400,False
u-01321,Employee 1321,Design,Zoom,Standard,1200,38,13,2026-05-21,2024-12-01,0,True,1,active,14400,False
u-01322,Employee 1322,Finance,Jira,Premium,2400,33,29,2026-05-19,2026-01-22,0,True,3,active,28800,False
u-01322,Employee 1322,Finance,Salesforce,Premium,19200,101,12,2026-05-21,2023-12-16,0,True,1,active,230400,False
u-01323,Employee 1323,Design,Jira,Standard,1500,1,0,2026-05-07,2025-11-29,1,True,15,low,18000,True
u-01324,Employee 1324,Legal,Jira,Premium,2400,1,1,2026-04-24,2024-02-04,1,True,28,low,28800,True
u-01324,Employee 1324,Legal,Notion,Standard,900,65,20,2026-05-20,2024-12-12,0,True,2,active,10800,False
u-01325,Employee 1325,Operations,Slack,Standard,700,57,21,2026-05-21,2025-10-30,0,True,1,active,8400,False
u-01325,Employee 1325,Operations,Figma,Standard,1300,87,29,2026-05-21,2025-07-08,0,True,1,active,15600,False
u-01325,Employee 1325,Operations,Jira,Premium,2400,115,13,2026-05-21,2023-12-08,0,True,1,active,28800,False
u-01325,Employee 1325,Operations,Salesforce,Standard,12000,0,0,,2024-08-16,1,False,999,unused,144000,True
u-01326,Employee 1326,Engineering,HubSpot,Premium,7200,74,20,2026-05-19,2024-08-06,0,True,3,active,86400,False
u-01326,Employee 1326,Engineering,Jira,Enterprise,3600,2,1,2026-05-10,2024-02-12,1,True,12,low,43200,True
u-01326,Employee 1326,Engineering,Notion,Premium,1440,53,28,2026-05-22,2024-07-17,0,True,0,active,17280,False
u-01327,Employee 1327,Marketing,HubSpot,Standard,4500,24,15,2026-05-22,2024-10-10,0,True,0,active,54000,False
u-01327,Employee 1327,Marketing,Salesforce,Standard,12000,82,29,2026-05-19,2024-02-04,0,True,3,active,144000,False
u-01328,Employee 1328,Sales,Figma,Premium,2080,111,21,2026-05-20,2025-07-17,0,True,2,active,24960,False
u-01328,Employee 1328,Sales,HubSpot,Enterprise,10800,2,0,2026-04-29,2025-04-13,1,True,23,low,129600,True
u-01329,Employee 1329,Legal,Zoom,Standard,1200,1,1,2026-04-29,2025-11-22,0,True,23,low,14400,True
u-01330,Employee 1330,Marketing,Zoom,Standard,1200,74,10,2026-05-21,2024-08-25,0,True,1,active,14400,False
u-01330,Employee 1330,Marketing,Salesforce,Standard,12000,77,29,2026-05-19,2024-01-31,0,True,3,active,144000,False
u-01330,Employee 1330,Marketing,Jira,Premium,2400,2,1,2026-04-29,2024-06-07,1,True,23,low,28800,True
u-01330,Employee 1330,Marketing,GitHub,Standard,1800,1,1,2026-03-29,2025-10-01,0,True,54,low,21600,True
u-01331,Employee 1331,Operations,Figma,Premium,2080,0,0,,2025-01-27,1,False,999,unused,24960,True
u-01331,Employee 1331,Operations,Jira,Enterprise,3600,5,2,2026-05-16,2025-02-02,1,True,6,low,43200,True
u-01331,Employee 1331,Operations,GitHub,Standard,1800,33,19,2026-05-21,2025-11-15,0,True,1,active,21600,False
u-01331,Employee 1331,Operations,Slack,Standard,700,2,1,2026-04-29,2026-04-16,1,True,23,low,8400,True
u-01332,Employee 1332,HR,Figma,Standard,1300,2,0,2026-04-25,2026-03-07,1,True,27,low,15600,True
u-01332,Employee 1332,HR,Zoom,Premium,1920,0,0,,2025-06-14,0,False,999,unused,23040,True
u-01332,Employee 1332,HR,HubSpot,Enterprise,10800,36,15,2026-05-19,2024-07-07,0,True,3,active,129600,False
u-01333,Employee 1333,Legal,Zoom,Standard,1200,2,1,2026-04-22,2024-08-23,0,True,30,low,14400,True
u-01333,Employee 1333,Legal,Slack,Premium,1120,95,21,2026-05-19,2024-05-16,0,True,3,active,13440,False
u-01334,Employee 1334,Design,GitHub,Enterprise,4320,63,23,2026-05-20,2024-11-01,0,True,2,active,51840,False
u-01334,Employee 1334,Design,Figma,Standard,1300,87,10,2026-05-19,2025-06-02,0,True,3,active,15600,False
